,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby
33140,2018/10/12 20:00,50,37,60.79,313.3333333,7.5,0,29.73,1006.9,10
33141,2018/10/12 21:00,48.9,35.1,58.75,307.5,7.615384615,0,29.75461538,1008,10
33142,2018/10/12 22:00,48.9,36,60.88,311.5384615,7.230769231,0,29.77153846,1008.1,10
33143,2018/10/12 23:00,48,37,65.51,326.1538462,4.615384615,0,29.77153846,1007.9,10
33144,2018/10/13 0:00,46.9,37.9,70.73,246.9230769,2.769230769,0,29.75615385,1007.4,10
33145,2018/10/13 1:00,46,37.9,73.18,235,2.916666667,0,29.76916667,1008.3,10
33146,2018/10/13 2:00,46,39.9,79.13,200,2.384615385,0,29.77384615,1007.8,10
33147,2018/10/13 3:00,46,41,82.58,239.2307692,3.461538462,0,29.76692308,1007.6,10
33148,2018/10/13 4:00,46,41,82.58,253,4.4,0,29.757,1007.6,10
33149,2018/10/13 5:00,46.9,42.1,83.28,244,3.9,0,29.774,1008.4,10
33150,2018/10/13 6:00,46.9,41,79.82,207.5,5.583333333,0,29.78583333,1009.2,10
33151,2018/10/13 7:00,46,43,89.2,248.4615385,5.692307692,0.016,29.80769231,1009.6,8.692307692
33152,2018/10/13 8:00,46,43,89.2,276.9230769,7.461538462,0.036923077,29.83538462,1010.5,6.461538462
33153,2018/10/13 9:00,45.5,42.1,87.825,258.5714286,7.642857143,0.024615385,29.84928571,1010.9,7.5
33154,2018/10/13 10:00,45,42.1,89.49,249.2857143,6,0.018461538,29.85571429,1011.1,8.428571429
33155,2018/10/13 11:00,46.9,42.55,84.745,249.2307692,3.714285714,0.021546154,29.85928571,1011.2,8.357142857
33156,2018/10/13 12:00,48,42.1,79.91,243.3333333,3.75,0.0001,29.86,1011.1,10
33157,2018/10/13 13:00,51.1,43,73.69,291.5384615,4.923076923,0,29.85461538,1010.9,10
33158,2018/10/13 14:00,53.55,41.55,63.725,283.5714286,8.5,0,29.85214286,1011.1,9.928571429
33159,2018/10/13 15:00,53.1,39.9,60.73,320,6.833333333,0.0001,29.86083333,1011.3,9.666666667
33160,2018/10/13 16:00,54,39,56.74,304.5454545,9.615384615,0,29.87230769,1011.8,10
33161,2018/10/13 17:00,51.1,39.9,65.38,291.5384615,7.384615385,0,29.89923077,1012.8,10
33162,2018/10/13 18:00,48.9,41,74.05,268.4615385,4.538461538,0,29.93,1013.9,10
33163,2018/10/13 19:00,48,41,76.58,292.3076923,4.538461538,0,29.95769231,1015,10
33164,2018/10/13 20:00,48,39.9,73.38,253.8461538,5.076923077,0,30.00153846,1016.5,10
33165,2018/10/13 21:00,45,37.9,76.01,316.9230769,5.230769231,0,30.03538462,1017.4,10
33166,2018/10/13 22:00,43,37.9,82.04,206.1538462,2.769230769,0,30.04923077,1017.7,10
33167,2018/10/13 23:00,41,39,92.52,186.9230769,3.076923077,0,30.06153846,1018.1,10
33168,2018/10/14 0:00,39.9,37.9,92.48,242.3076923,3.923076923,0,30.08230769,1019.1,10
33169,2018/10/14 1:00,39.9,37.9,92.48,224.6153846,4.846153846,0,30.10692308,1019.7,10
33170,2018/10/14 2:00,39,37,92.45,255,4.5,0,30.11666667,1020.2,10
33171,2018/10/14 3:00,39.9,37,89.27,77.69230769,1.307692308,0,30.12461538,1020.4,10
33172,2018/10/14 4:00,37.9,36,92.78,42.30769231,0.769230769,0,30.14461538,1021,10
33173,2018/10/14 5:00,37.9,37,96.52,37.5,0.833333333,0,30.15666667,1021.5,10
33174,2018/10/14 6:00,37,36,96.13,59.23076923,1.153846154,0,30.17384615,1022,10
33175,2018/10/14 7:00,39.9,37.9,92.48,32.30769231,0.461538462,0,30.19538462,1022.9,10
33176,2018/10/14 8:00,42.1,39,88.67,70.76923077,1.153846154,0,30.21,1023.4,10
33177,2018/10/14 9:00,46,41,82.58,135,2.583333333,0,30.21416667,1023.3,10
33178,2018/10/14 10:00,50,39.9,68.1,163.0769231,2.461538462,0,30.22153846,1023.3,10
33179,2018/10/14 11:00,53.1,41,63.38,228.4615385,5.461538462,0,30.23,1023.7,10
33180,2018/10/14 12:00,55.9,39.9,54.83,234.6153846,8.307692308,0,30.22,1023.1,10
33181,2018/10/14 13:00,57.9,37.9,47.18,250,6.615384615,0,30.20153846,1022.5,10
33182,2018/10/14 14:00,59,37,43.78,246.9230769,8.230769231,0,30.19153846,1022.3,10
33183,2018/10/14 15:00,59,37,43.78,254.6153846,10,0,30.19,1022.3,10
33184,2018/10/14 16:00,57,39,50.88,238.4615385,6.384615385,0,30.18153846,1022.1,10
33185,2018/10/14 17:00,55,41,59.13,224.1666667,4.333333333,0,30.18166667,1021.9,10
33186,2018/10/14 18:00,52,43,71.28,146.9230769,3.307692308,0,30.18692308,1022.5,10
33187,2018/10/14 19:00,48,43,82.72,195.3846154,2.769230769,0,30.19846154,1022.9,10
33188,2018/10/14 20:00,48,43,82.72,55.38461538,0.692307692,0,30.20692308,1023.1,10
33189,2018/10/14 21:00,46,42.1,86.16,110,2.076923077,0,30.21615385,1023.3,10
33190,2018/10/14 22:00,44.1,42.1,92.62,106.6666667,2.083333333,0,30.215,1023.4,10
33191,2018/10/14 23:00,45,42.1,89.49,52.30769231,0.923076923,0,30.22153846,1023.3,10
33192,2018/10/15 0:00,43,42.1,96.6,53.84615385,1,0,30.21307692,1023.1,10
33193,2018/10/15 1:00,39.9,39,96.55,0,0,0,30.21230769,1023.1,9.692307692
33194,2018/10/15 2:00,39.9,39,96.55,96.15384615,1.153846154,0,30.20769231,1022.9,10
33195,2018/10/15 3:00,39,37.9,95.78,37.69230769,0.461538462,0,30.19307692,1022.2,9.923076923
33196,2018/10/15 4:00,39,37.9,95.78,39.23076923,0.538461538,0,30.18769231,1022.1,9.846153846
33197,2018/10/15 5:00,43,41,92.58,6.923076923,0.692307692,0,30.17923077,1021.9,10
33198,2018/10/15 6:00,44.1,42.1,92.62,2.307692308,0.230769231,0,30.16846154,1021.5,10
33199,2018/10/15 7:00,44.1,43,95.88,150,1.692307692,0.0001,30.15846154,1021.2,9.153846154
33200,2018/10/15 8:00,45,44.1,96.63,23.84615385,0.230769231,0.017142857,30.14769231,1020.6,4.923076923
33201,2018/10/15 9:00,45.66666667,45.03333333,97.63666667,0.666666667,0.2,0.020008333,30.12666667,1019.9,2.566666667
33202,2018/10/15 10:00,48.9,48.9,100,96.15384615,1.769230769,0.02,30.10384615,1019,2.038461538
33203,2018/10/15 11:00,50,50,100,168.4615385,3.846153846,0.014545455,30.07076923,1017.9,2.134615385
33204,2018/10/15 12:00,52,52,100,153.3333333,2.75,0.01,30.02916667,1016.4,1.875
33205,2018/10/15 13:00,55.9,55.9,100,105.3846154,2.384615385,0.0175,29.98692308,1014.9,1.25
33206,2018/10/15 14:00,58.45,57.9,98.065,177.1428571,7.142857143,0.01,29.94285714,1013.7,3.339285714
33207,2018/10/15 15:00,60.1,59,96.15,175.7142857,9.642857143,0.01,29.91642857,1012.6,7.285714286
33208,2018/10/15 16:00,62.1,60.1,93.16,185,8.5,0,29.895,1012.3,10
33209,2018/10/15 17:00,62.1,60.1,93.16,183.5714286,8.214285714,0.0067,29.86857143,1011.1,9.214285714
33210,2018/10/15 18:00,62.1,60.1,93.16,173.8461538,10.15384615,0.0001,29.82461538,1009.9,9.153846154
33211,2018/10/15 19:00,62.1,60.55,94.67,182.1428571,9.571428571,0.003366667,29.81285714,1009.4,8.571428571
33212,2018/10/15 20:00,63,61,93.18,193.8461538,11.23076923,0.01,29.79307692,1008.6,10
33213,2018/10/15 21:00,64.9,61,87.18,201.5384615,12.69230769,0,29.78230769,1008.3,10
33214,2018/10/15 22:00,64.2,62.35,93.71,210.7142857,11.85714286,0.0001,29.76928571,1008,9.285714286
33215,2018/10/15 23:00,64.45,61.55,90.305,244.6153846,10.57142857,0.0001,29.78357143,1009.1,9.785714286
33216,2018/10/16 0:00,57.3,53.66666667,87.64,314.5454545,12.5,0.036666667,29.84285714,1011.1,7.571428571
33217,2018/10/16 1:00,55,46.9,74.08,312.7272727,13.16666667,0.0001,29.89166667,1012.8,10
33218,2018/10/16 2:00,51.1,39,63.12,320,12.30769231,0,29.92923077,1013.9,10
33219,2018/10/16 3:00,48,34,58.16,322.2222222,14.33333333,0,29.97833333,1015.5,10
33220,2018/10/16 4:00,46,30.9,55.36,311.8181818,13.25,0,30.0025,1016.2,10
33221,2018/10/16 5:00,45,28,51.08,305.3846154,13.07692308,0,30.02615385,1017.2,10
33222,2018/10/16 6:00,43,28.9,57.21,303.8461538,7.615384615,0,30.05307692,1018,10
33223,2018/10/16 7:00,44.1,30,57.37,284.6153846,6.923076923,0,30.07,1018.6,10
33224,2018/10/16 8:00,46,30.9,55.36,280.8333333,9.769230769,0,30.09,1019,10
33225,2018/10/16 9:00,50,32,49.81,290,11.46153846,0,30.10076923,1019.3,10
33226,2018/10/16 10:00,51.1,32,47.81,303.3333333,13.07692308,0,30.09769231,1019,10
33227,2018/10/16 11:00,53.1,32,44.42,307.7777778,13.25,0,30.08583333,1018.7,10
33228,2018/10/16 12:00,55.9,33.1,41.92,301.5384615,11,0,30.07230769,1018,10
33229,2018/10/16 13:00,57,32,38.54,300.7692308,10.38461538,0,30.04692308,1017.3,10
33230,2018/10/16 14:00,57.9,32,37.31,278.4615385,9.153846154,0,30.02769231,1016.5,10
33231,2018/10/16 15:00,57,30,35.54,280,8.230769231,0,30.01846154,1016.4,10
33232,2018/10/16 16:00,55.9,30.9,38.36,283.0769231,7.615384615,0,30.00923077,1016,10
33233,2018/10/16 17:00,52,34,50.12,260.7692308,5,0,30.00076923,1015.9,10
33234,2018/10/16 18:00,48.9,37.9,65.62,219.2307692,5.615384615,0,30.02,1016.8,10
33235,2018/10/16 19:00,46.9,37,68.27,221.6666667,5.75,0,30.02,1016.7,10
33236,2018/10/16 20:00,46,36,67.9,220,5.384615385,0,30.02846154,1016.9,10
33237,2018/10/16 21:00,45,37,73.37,166.1538462,3,0,30.02538462,1016.7,10
33238,2018/10/16 22:00,44.1,36,72.99,211.5384615,3.846153846,0,30.02307692,1016.8,10
33239,2018/10/16 23:00,44.1,36,72.99,186.1538462,3.153846154,0,30.02230769,1016.6,10
33240,2018/10/17 0:00,42.55,36,77.605,200,3,0,30.02,1016.25,10
33241,2018/10/17 1:00,41,36,82.22,176.6666667,6.333333333,0,30,1015.9,10
33242,2018/10/17 2:00,39,36,88.87,170.8333333,5.666666667,0,29.98166667,1015,10
33243,2018/10/17 3:00,39.9,36,85.81,170.7692308,7.846153846,0,29.96615385,1014.7,10
33244,2018/10/17 4:00,37.9,36,92.78,167.6923077,7,0,29.95769231,1014.5,10
33245,2018/10/17 5:00,39,35.1,85.76,155.3846154,3.692307692,0,29.94923077,1014,10
33246,2018/10/17 6:00,37,35.1,92.76,182.7272727,5.272727273,0,29.93545455,1013.6,10
33247,2018/10/17 7:00,39.9,37,89.27,163.8461538,5,0,29.92,1013.1,10
33248,2018/10/17 8:00,46,36,67.9,199.0909091,5.181818182,0,29.91727273,1013.4,10
33249,2018/10/17 9:00,50,37,60.79,250,6,0,29.91,1012.8,10
33250,2018/10/17 10:00,55,37.9,52.4,200,9,0,29.87,1011.6,10
33251,2018/10/17 11:00,57.9,39,49.26,195,10,0,29.85,1010.8,10
33252,2018/10/17 12:00,62.55,38.45,40.855,240,14.83333333,0,29.80666667,1009.3,10
33253,2018/10/17 13:00,62.1,36,37.69,253.3333333,15.15384615,0,29.79615385,1008.9,10
33254,2018/10/17 14:00,57.9,37,45.54,262.8571429,16.84615385,0,29.79692308,1009.3,10
33255,2018/10/17 15:00,59,37.9,45.36,252.3076923,13.07692308,0.0001,29.80307692,1009.3,10
33256,2018/10/17 16:00,55,37.9,52.4,284.5454545,14.46153846,0.0001,29.82461538,1010.6,10
33257,2018/10/17 17:00,48,37,65.51,302,15.23076923,0.0001,29.87923077,1012.2,10
33258,2018/10/17 18:00,46.9,35.1,63.33,292.3076923,10.84615385,0,29.90769231,1013.1,10
33259,2018/10/17 19:00,46,35.1,65.52,296.3636364,7.666666667,0,29.94083333,1014.4,10
33260,2018/10/17 20:00,46.9,34,60.61,303.0769231,9.153846154,0,29.97538462,1015.4,10
33261,2018/10/17 21:00,46,30,53.37,303.3333333,10.23076923,0,30.00076923,1016.3,10
33262,2018/10/17 22:00,45,30.9,57.5,291,11.36363636,0,30.01818182,1016.8,10
33263,2018/10/17 23:00,45,28,51.08,296,11.69230769,0,30.03692308,1017.2,10
33264,2018/10/18 0:00,43,27,52.91,294.4444444,11.55555556,0,30.05111111,1017.9,10
33265,2018/10/18 1:00,41,27,57.15,291.5384615,9.692307692,0,30.06230769,1018.3,10
33266,2018/10/18 2:00,39.9,27,59.65,300.7692308,9.461538462,0,30.08307692,1019.1,10
33267,2018/10/18 3:00,39.9,25,54.9,296.9230769,11.76923077,0,30.09846154,1019.4,10
33268,2018/10/18 4:00,37.9,25,59.36,304.6153846,10.69230769,0,30.12615385,1020.6,10
33269,2018/10/18 5:00,37,19,47.74,304.1666667,16.30769231,0,30.15846154,1021.7,10
33270,2018/10/18 6:00,35.1,19,51.47,310,10.66666667,0,30.19153846,1022.8,10
33271,2018/10/18 7:00,36,19,49.66,300.7692308,7.615384615,0,30.23,1024.2,10
33272,2018/10/18 8:00,37.9,19.9,47.89,310,13.5,0,30.2575,1025,10
33273,2018/10/18 9:00,41,19,40.83,322.7272727,11.36363636,0,30.27545455,1025.5,10
33274,2018/10/18 10:00,43,16,33.22,323.0769231,12.38461538,0,30.27461538,1025,10
33275,2018/10/18 11:00,44.1,15.1,30.63,323.8461538,13.69230769,0,30.27461538,1025.5,10
33276,2018/10/18 12:00,46.2,16.8,30.455,315.8333333,12.42857143,0,30.28,1025.4,10
33277,2018/10/18 13:00,46.9,17.1,30.04,304.1666667,14.07692308,0,30.26923077,1024.9,10
33278,2018/10/18 14:00,46.9,16,28.64,316.25,16.23076923,0,30.26692308,1024.7,10
33279,2018/10/18 15:00,46.9,16,28.64,315.8333333,14,0,30.25846154,1024.7,10
33280,2018/10/18 16:00,46,16,29.63,303.3333333,12.25,0,30.26,1024.8,10
33281,2018/10/18 17:00,43,18,36.22,302.5,10.91666667,0,30.26833333,1025.2,10
33282,2018/10/18 18:00,39.9,19,42.62,180,3.083333333,0,30.28333333,1025.8,10
33283,2018/10/18 19:00,37.9,21.9,52.13,239.1666667,2.833333333,0,30.2925,1026,10
33284,2018/10/18 20:00,37.9,23,54.6,281.5384615,3.307692308,0,30.30846154,1026.7,10
33285,2018/10/18 21:00,37.9,21.9,52.13,298.4615385,4.153846154,0,30.32384615,1027.1,10
33286,2018/10/18 22:00,37.9,21,50.18,112.5,1.583333333,0,30.32166667,1026.8,10
33287,2018/10/18 23:00,34,26.1,72.52,144.6153846,5.307692308,0,30.31153846,1026.5,10
33288,2018/10/19 0:00,33.1,26.1,75.18,110,2.538461538,0,30.30307692,1026.1,10
33289,2018/10/19 1:00,33.1,27,78.03,89.16666667,1.333333333,0,30.28416667,1025.4,10
33290,2018/10/19 2:00,33.1,27,78.03,182.3076923,6.307692308,0,30.27923077,1025.4,10
33291,2018/10/19 3:00,35.1,25,66.31,203.0769231,7.769230769,0,30.27230769,1025.2,10
33292,2018/10/19 4:00,35.1,26.1,69.41,210,9.230769231,0,30.27,1025.2,10
33293,2018/10/19 5:00,34,26.1,72.52,211.6666667,5.166666667,0,30.27,1025.2,10
33294,2018/10/19 6:00,30.9,27,85.26,183.0769231,4.846153846,0,30.26384615,1024.8,10
33295,2018/10/19 7:00,34,28.9,81.37,178.1818182,5.454545455,0,30.25272727,1024.7,10
33296,2018/10/19 8:00,37.9,30,72.93,172.5,5,0,30.25333333,1024.5,10
33297,2018/10/19 9:00,44.1,30.9,59.5,173.0769231,5.153846154,0,30.23461538,1023.6,10
33298,2018/10/19 10:00,50,30.9,47.64,194.6153846,7.076923077,0,30.21230769,1022.8,10
33299,2018/10/19 11:00,54,30.9,41.11,203.8461538,6.846153846,0,30.18769231,1022.1,10
33300,2018/10/19 12:00,57.9,32,37.31,204.1666667,7.916666667,0,30.15083333,1020.4,10
33301,2018/10/19 13:00,59,32,35.87,205.8333333,10.25,0,30.10416667,1019.1,10
33302,2018/10/19 14:00,61,35.1,37.81,214.5454545,10.54545455,0,30.06090909,1017.6,10
33303,2018/10/19 15:00,61,37,40.77,200,10.30769231,0,30.03153846,1016.7,10
33304,2018/10/19 16:00,60.1,34,37.37,197.5,11.66666667,0,30,1015.7,10
33305,2018/10/19 17:00,55.9,35.1,45.4,209.1666667,10.08333333,0,30.00333333,1016.2,10
33306,2018/10/19 18:00,53.1,37.9,56.17,182,9.7,0,30.002,1015.9,10
33307,2018/10/19 19:00,52,37,56.45,178.4615385,8.615384615,0,29.98384615,1015.3,10
33308,2018/10/19 20:00,53.1,35.1,50.28,185.4545455,10.5,0,29.9625,1014.2,10
33309,2018/10/19 21:00,52,36,54.26,196.1538462,10.30769231,0,29.94153846,1013.6,10
33310,2018/10/19 22:00,52,39.9,63.24,194.5454545,11.30769231,0,29.90923077,1012.5,10
33311,2018/10/19 23:00,53.1,42.1,66.13,212.2222222,9.692307692,0,29.88846154,1012,10
33312,2018/10/20 0:00,53.1,43,68.46,198.3333333,8.166666667,0,29.865,1010.6,10
33313,2018/10/20 1:00,53.1,43,68.46,196.9230769,7.923076923,0,29.82615385,1009.7,10
33314,2018/10/20 2:00,53.1,43,68.46,197.5,6.583333333,0,29.8,1008.8,10
33315,2018/10/20 3:00,53.1,45,73.89,196.6666667,8.5,0.0001,29.76583333,1006.9,9.833333333
33316,2018/10/20 4:00,52,46.9,82.68,187.5,9.538461538,0.0001,29.73615385,1006.7,10
33317,2018/10/20 5:00,52,48,86.17,179.2307692,8,0,29.71461538,1006.1,10
33318,2018/10/20 6:00,53.1,46.9,79.4,191,8.7,0,29.695,1005.5,10
33319,2018/10/20 7:00,53.1,48,82.76,196.9230769,8.923076923,0,29.69769231,1005.8,10
33320,2018/10/20 8:00,54,48.9,82.82,210.7692308,11.30769231,0,29.70230769,1005.7,10
33321,2018/10/20 9:00,57,48.9,74.27,216.6666667,11.07692308,0,29.68615385,1005.1,10
33322,2018/10/20 10:00,56.9,48.45,73.4,241,11.54545455,0,29.68454545,1004.9,10
33323,2018/10/20 11:00,61.55,47.45,59.83,230,13.07142857,0,29.655,1004.1,10
33324,2018/10/20 12:00,62.1,45,53.45,252.3076923,11.30769231,0,29.64076923,1003.4,10
33325,2018/10/20 13:00,63,46,53.78,245.4545455,10.66666667,0,29.61583333,1002.6,10
33326,2018/10/20 14:00,62.1,44.1,51.64,260,11.15384615,0,29.60230769,1002.1,10
33327,2018/10/20 15:00,64,44.1,48.31,255,10.66666667,0,29.58083333,1001.6,10
33328,2018/10/20 16:00,56.9,44.55,63.35,304.5454545,9.428571429,0,29.59,1001.8,10
33329,2018/10/20 17:00,55,43,63.86,278.1818182,9,0.0001,29.585,1001.7,10
33330,2018/10/20 18:00,51.1,43,73.69,245.3846154,4.538461538,0.0001,29.59307692,1002.4,10
33331,2018/10/20 19:00,48.9,44.1,83.42,120,1.923076923,0,29.60076923,1002.3,10
33332,2018/10/20 20:00,48,44.1,86.28,191.6666667,2.833333333,0,29.59916667,1002.4,10
33333,2018/10/20 21:00,48,44.1,86.28,104.5454545,1.454545455,0,29.60272727,1002.7,10
33334,2018/10/20 22:00,48.9,43,79.98,29.23076923,1.307692308,0,29.61230769,1002.5,10
33335,2018/10/20 23:00,48.9,44.1,83.42,46.92307692,0.923076923,0,29.60692308,1002.4,10
33336,2018/10/21 0:00,46.9,45,93.06,141.5384615,1.846153846,0.0001,29.59846154,1002.1,10
33337,2018/10/21 1:00,46.9,44.1,89.92,285,5.5,0.01,29.595,1002.2,10
33338,2018/10/21 2:00,48,39.9,73.38,333.3333333,4.5,0.0001,29.6,1002.4,10
33339,2018/10/21 3:00,46.9,39.9,76.48,339.0909091,7.545454545,0.0001,29.6,1002.1,10
33340,2018/10/21 4:00,46,39,76.4,346.1538462,7.307692308,0.0001,29.61230769,1003.3,10
33341,2018/10/21 5:00,46,39.9,79.13,339.2307692,5.384615385,0,29.64461538,1004.5,10
33342,2018/10/21 6:00,45,41,85.77,240,4.333333333,0.0001,29.68333333,1005.6,10
33343,2018/10/21 7:00,46,36,67.9,320,5.769230769,0.0001,29.73076923,1007.5,10
33344,2018/10/21 8:00,45,28.9,53,317.7777778,15.92307692,0,29.78153846,1009,10
33345,2018/10/21 9:00,44.1,30.9,59.5,307.5,15.23076923,0,29.82153846,1010.4,10
33346,2018/10/21 10:00,44.1,28,52.86,311.6666667,15.38461538,0,29.85230769,1011.3,10
33347,2018/10/21 11:00,45,26.1,47.23,318.3333333,16.69230769,0,29.87307692,1011.8,10
33348,2018/10/21 12:00,44.1,25,46.7,311.5384615,16.53846154,0,29.88076923,1012,10
33349,2018/10/21 13:00,45,24.1,43.46,310,17.46153846,0,29.88461538,1012.3,10
33350,2018/10/21 14:00,46.9,21,35.49,320,16.6,0,29.896,1012.5,10
33351,2018/10/21 15:00,46,19,33.72,309,17,0,29.90769231,1013,10
33352,2018/10/21 16:00,45,19.9,36.4,313.3333333,14.84615385,0,29.93,1013.9,10
33353,2018/10/21 17:00,41,21.9,46.19,308.3333333,11.15384615,0,29.97076923,1015.4,10
33354,2018/10/21 18:00,39,19.9,45.87,310.8333333,9.923076923,0,30.00538462,1016.5,10
33355,2018/10/21 19:00,37.9,21,50.18,301.5384615,10.23076923,0,30.04230769,1017.8,10
33356,2018/10/21 20:00,36,21.9,56.18,300,10.38461538,0,30.06461538,1018.3,10
33357,2018/10/21 21:00,37,21,51.99,313.0769231,6.923076923,0,30.08538462,1019,10
33358,2018/10/21 22:00,36,21.9,56.18,209.0909091,2.363636364,0,30.10272727,1019.6,10
33359,2018/10/21 23:00,30.9,24.1,75.59,68.46153846,1.615384615,0,30.10538462,1019.8,10
33360,2018/10/22 0:00,32,25,75.07,108.1818182,1.545454545,0,30.11727273,1020.1,10
33361,2018/10/22 1:00,30,26.1,85.21,44.61538462,0.692307692,0,30.13153846,1020.7,10
33362,2018/10/22 2:00,28,25,88.33,152.3076923,2.307692308,0,30.14076923,1020.9,10
33363,2018/10/22 3:00,28.9,26.1,89.12,41.53846154,0.538461538,0,30.14153846,1020.9,10
33364,2018/10/22 4:00,28.9,26.1,89.12,47.77777778,0.777777778,0,30.14666667,1021.1,10
33365,2018/10/22 5:00,28.9,27,92.49,125.8333333,2.5,0,30.16,1021.7,10
33366,2018/10/22 6:00,28.9,27,92.49,133.0769231,3.230769231,0,30.17230769,1022.1,10
33367,2018/10/22 7:00,30.9,27,85.26,62.30769231,1.230769231,0,30.18769231,1022.7,10
33368,2018/10/22 8:00,37.9,32,79.08,55,1,0,30.20222222,1022.9,10
33369,2018/10/22 9:00,41,30.9,67.03,256.3636364,7.454545455,0,30.20636364,1023.2,10
33370,2018/10/22 10:00,44.1,30,57.37,229.2307692,6.153846154,0,30.20769231,1023,10
33371,2018/10/22 11:00,45,28.9,53,219.2307692,5.846153846,0,30.2,1022.9,10
33372,2018/10/22 12:00,46.9,30,51.58,200.7692308,7.615384615,0,30.19076923,1022.2,10
33373,2018/10/22 13:00,48,30.9,51.34,194.6153846,8.153846154,0,30.17230769,1021.8,10
33374,2018/10/22 14:00,48,30.9,51.34,192.5,8.5,0,30.16083333,1021.4,10
33375,2018/10/22 15:00,48.9,28.9,45.75,213.3333333,8.833333333,0,30.15083333,1021.1,10
33376,2018/10/22 16:00,48,28.9,47.32,225.3846154,7.615384615,0,30.15,1021,10
33377,2018/10/22 17:00,46.9,33.1,58.47,208.4615385,6.692307692,0,30.15076923,1021.3,10
33378,2018/10/22 18:00,46,33.1,60.49,213.3333333,6.5,0,30.16,1021.6,10
33379,2018/10/22 19:00,45,33.1,62.83,195,5.666666667,0,30.17,1021.8,10
33380,2018/10/22 20:00,42.1,34,72.78,146.9230769,3.384615385,0,30.17307692,1022.1,10
33381,2018/10/22 21:00,39,34,82.08,78.46153846,1.692307692,0,30.18,1022.2,10
33382,2018/10/22 22:00,36,33.1,89.09,81.53846154,0.923076923,0,30.18,1022.1,10
33383,2018/10/22 23:00,34,33.1,96.46,74.16666667,1.5,0,30.17666667,1022,10
33384,2018/10/23 0:00,35.1,33.1,92.32,27.69230769,0.230769231,0,30.17,1021.6,10
33385,2018/10/23 1:00,35.1,33.1,92.32,84.61538462,0.923076923,0,30.16076923,1021.3,10
33386,2018/10/23 2:00,37,35.1,92.76,0,0,0,30.15538462,1021.1,10
33387,2018/10/23 3:00,37,35.1,92.76,0,0,0,30.14153846,1020.5,10
33388,2018/10/23 4:00,37.9,36,92.78,6,0.9,0,30.125,1020,10
33389,2018/10/23 5:00,37.9,36,92.78,89.23076923,1.769230769,0,30.11384615,1019.6,10
33390,2018/10/23 6:00,37,35.1,92.76,204.1666667,2.25,0,30.10333333,1019.3,10
33391,2018/10/23 7:00,37.9,36,92.78,17.5,2.75,0,30.0925,1019.2,10
33392,2018/10/23 8:00,39.9,37,89.27,33.07692308,0.923076923,0,30.09923077,1019.2,10
33393,2018/10/23 9:00,44.1,39,82.12,20,2.333333333,0,30.08583333,1018.7,10
33394,2018/10/23 10:00,46.9,39,73.85,1.538461538,0.461538462,0,30.06846154,1018,10
33395,2018/10/23 11:00,51.1,42.1,71.19,1.666666667,0.25,0,30.04083333,1017.1,10
33396,2018/10/23 12:00,57,44.1,61.95,30,0.9,0,29.99909091,1015.2,10
33397,2018/10/23 13:00,59,46.9,64.12,141,6.636363636,0,29.94363636,1013.4,10
33398,2018/10/23 14:00,59,46.9,64.12,170.9090909,7.181818182,0.0001,29.90727273,1012.3,10
33399,2018/10/23 15:00,62.1,45,53.45,202.7272727,7.636363636,0.0001,29.88454545,1011.7,10
33400,2018/10/23 16:00,61,36,39.19,226.1538462,9.538461538,0,29.87,1011.5,10
33401,2018/10/23 17:00,55,39.9,56.66,255.4545455,9.2,0,29.8875,1012.6,9.916666667
33402,2018/10/23 18:00,50,44.1,80.06,294.6153846,8.153846154,0.0001,29.90538462,1013.5,9.307692308
33403,2018/10/23 19:00,48.9,42.1,77.26,277.2727273,9.230769231,0.01,29.92,1013.1,10
33404,2018/10/23 20:00,48,41,76.58,296.6666667,6.666666667,0,29.925,1013.6,10
33405,2018/10/23 21:00,45,39.9,82.19,250,3.923076923,0,29.93461538,1013.9,10
33406,2018/10/23 22:00,44.1,39.9,85.06,225.3846154,3.307692308,0,29.94,1013.9,10
33407,2018/10/23 23:00,39.9,39,96.55,73.07692308,1.384615385,0,29.93846154,1013.7,10
33408,2018/10/24 0:00,41,37.9,88.62,41.53846154,0.461538462,0,29.92923077,1013.4,10
33409,2018/10/24 1:00,39.9,39,96.55,100,1.384615385,0,29.92,1013.1,10
33410,2018/10/24 2:00,41,39,92.52,90,2.076923077,0,29.91846154,1013.2,10
33411,2018/10/24 3:00,41,39,92.52,172.3076923,3.923076923,0,29.91384615,1013,10
33412,2018/10/24 4:00,42.1,39.9,91.84,36.15384615,0.769230769,0,29.91846154,1013.2,10
33413,2018/10/24 5:00,43.43333333,39.9,87.32,270.6666667,3.8,0,29.92,1013.2,10
33414,2018/10/24 6:00,44.1,37.9,78.66,314.1666667,6.5,0,29.9225,1013.5,10
33415,2018/10/24 7:00,44.1,39,82.12,226.4285714,2.857142857,0,29.93857143,1014.1,10
33416,2018/10/24 8:00,46.9,37,68.27,308.3333333,8.166666667,0,29.95333333,1014.5,10
33417,2018/10/24 9:00,48,36,62.97,329.2307692,10.07692308,0,29.96923077,1015,10
33418,2018/10/24 10:00,48,35.1,60.76,322.3076923,14.46153846,0,29.97538462,1015.4,10
33419,2018/10/24 11:00,48,35.1,60.76,324,14,0,29.993,1016,10
